,Dataset ID,No. of Resources,Dataset Title,Issued,Modified,Access URL,Topic,Publisher,Language
894,18509,2,"Net Results of Insurance Claims, Premium, Provisions, and Policy by Line of Business for Ajman",2020-11-17T13:29:31+04:00,2020-11-17T14:49:38+04:00,https://addata.gov.ae/dataset/net-results-insurance-claims-premium-provisions-and-policy-line-business-ajman,Business,Insurance Authority,en
895,18493,2,"Net Results of Insurance Claims, Premium, Provisions, and Policy by Business for Fujairah",2020-11-17T13:25:01+04:00,2020-11-17T17:50:11+04:00,https://addata.gov.ae/dataset/net-results-insurance-claims-premium-provisions-and-policy-business-fujairah,Business,Insurance Authority,en
896,18479,2,"Net Results of Insurance Claims, Premium, Provisions, and Policy by Business for Abu Dhabi",2020-11-17T13:18:34+04:00,2020-11-17T17:50:11+04:00,https://addata.gov.ae/dataset/net-results-insurance-claims-premium-provisions-and-policy-business-abu-dhabi,Business,Insurance Authority,en
897,18467,2,"Net Results of Insurance Claims, Premium, Provisions, and Policy by Business",2020-11-17T13:14:16+04:00,2020-11-17T17:50:11+04:00,https://addata.gov.ae/dataset/net-results-insurance-claims-premium-provisions-and-policy-business-0,Business,Insurance Authority,en
898,18453,2,"Net Results of Insurance Claims, Premium, Provisions, and Policy by Business",2020-11-17T13:07:24+04:00,2020-11-17T14:49:28+04:00,https://addata.gov.ae/dataset/net-results-insurance-claims-premium-provisions-and-policy-business,Business,Insurance Authority,en
899,18399,2,Net Results for Ras Al Khaimah,2020-11-16T17:51:52+04:00,2020-11-16T20:48:54+04:00,https://addata.gov.ae/dataset/net-results-ras-al-khaimah,Business,Insurance Authority,en
900,18389,2,Net Paid Claims by Line of Business by Emirate,2020-11-16T17:48:05+04:00,2020-11-16T20:48:48+04:00,https://addata.gov.ae/dataset/net-paid-claims-line-business-emirate,Business,Insurance Authority,en
901,18377,2,Net Paid and Incurred Claims by Line of Business for National and Foreign Companies,2020-11-16T17:41:02+04:00,2020-11-16T20:48:47+04:00,https://addata.gov.ae/dataset/net-paid-and-incurred-claims-line-business-national-and-foreign-companies,Business,Insurance Authority,en
902,18369,1,"Net-Paid and Incurred Claims by Business for National, Traditional, and Takaful Companies",2020-11-16T17:37:04+04:00,2020-11-16T17:47:40+04:00,https://addata.gov.ae/dataset/net-paid-and-incurred-claims-business-national-traditional-and-takaful-companies,Business,Insurance Authority,en
903,18359,2,Net of Reinsurance Motor Profitability Analysis by Policy Type,2020-11-16T17:30:47+04:00,2020-11-16T17:48:45+04:00,https://addata.gov.ae/dataset/net-reinsurance-motor-profitability-analysis-policy-type,Business,Insurance Authority,en
904,18349,2,"Net Loss Ratios by Line of Business for National, Traditional, and Takaful Companies",2020-11-16T17:27:10+04:00,2020-11-16T17:47:38+04:00,https://addata.gov.ae/dataset/net-loss-ratios-line-business-national-traditional-and-takaful-companies,Business,Insurance Authority,en
905,18339,2,Net Loss Ratios by Line of Business for National and Foreign Companies,2020-11-16T17:22:55+04:00,2020-11-16T17:48:45+04:00,https://addata.gov.ae/dataset/net-loss-ratios-line-business-national-and-foreign-companies,Business,Insurance Authority,en
906,18329,2,Net Health Profitability Analysis by Policy Type,2020-11-16T17:19:08+04:00,2020-11-16T17:48:45+04:00,https://addata.gov.ae/dataset/net-health-profitability-analysis-policy-type,Business,Insurance Authority,en
907,18317,2,Net Earned Premium by Line of Business for National and Foreign Companies,2020-11-16T17:14:30+04:00,2020-11-16T17:48:45+04:00,https://addata.gov.ae/dataset/net-earned-premium-line-business-national-and-foreign-companies,Business,Insurance Authority,en
908,18301,2,"Net Earned Premium by Business for National, Traditional, and Takaful Companies",2020-11-16T17:09:40+04:00,2020-11-16T17:48:45+04:00,https://addata.gov.ae/dataset/net-earned-premium-business-national-traditional-and-takaful-companies,Business,Insurance Authority,en
909,18299,2,UAE General Total Trade volume by Emirate,2020-11-16T17:09:26+04:00,2021-08-17T20:05:29+04:00,https://addata.gov.ae/dataset/uae-general-total-trade-volume-emirate,Economy,Federal Customs Authority,en
910,18287,2,"Net Commission, Expense and Ratios by Business for National, Traditional, Takaful Companies",2020-11-16T17:05:58+04:00,2020-11-16T17:48:45+04:00,https://addata.gov.ae/dataset/net-commission-expense-and-ratios-business-national-traditional-takaful-companies,Business,Insurance Authority,en
911,18277,2,UAE Direct Total Trade volume by emirate,2020-11-16T17:03:11+04:00,2021-08-17T20:05:29+04:00,https://addata.gov.ae/dataset/uae-direct-total-trade-volume-emirate,Economy,Federal Customs Authority,en
912,18269,2,"Net Commission, Expense and Combined Ratios by Business for National and Foreign Companies",2020-11-16T17:00:18+04:00,2020-11-16T17:47:33+04:00,https://addata.gov.ae/dataset/net-commission-expense-and-combined-ratios-business-national-and-foreign-companies,Business,Insurance Authority,en
913,18263,2,UAE Direct Total Trade volume,2020-11-16T16:56:12+04:00,2020-11-16T17:47:36+04:00,https://addata.gov.ae/dataset/uae-direct-total-trade-volume,Economy,Federal Customs Authority,en
914,18249,2,Liability Statement of Financial Position by Company Type,2020-11-16T16:51:18+04:00,2020-11-16T17:47:47+04:00,https://addata.gov.ae/dataset/liability-statement-financial-position-company-type,Business,Insurance Authority,en
915,18245,2,The volume of direct foreign trade classified by commodities,2020-11-16T16:49:06+04:00,2021-08-17T20:05:29+04:00,https://addata.gov.ae/dataset/volume-direct-foreign-trade-classified-commodities,Economy,Federal Customs Authority,en
916,18231,2,The UAE Direct Foreign Trade Volume Classified by Region and Vlaue and Percentage,2020-11-16T16:43:21+04:00,2020-11-16T17:47:36+04:00,https://addata.gov.ae/dataset/uae-direct-foreign-trade-volume-classified-region-and-vlaue-and-percentage,Economy,Federal Customs Authority,en
917,18227,2,"Liability Statement of Finance Position by National, Traditional, and Takaful Companies",2020-11-16T16:42:24+04:00,2020-11-16T17:47:38+04:00,https://addata.gov.ae/dataset/liability-statement-finance-position-national-traditional-and-takaful-companies,Business,Insurance Authority,en
918,18215,2,The UAE Direct Foreign Trade Volume with GCC Countries Classified by Value and Percentage,2020-11-16T16:38:30+04:00,2020-11-16T17:47:34+04:00,https://addata.gov.ae/dataset/uae-direct-foreign-trade-volume-gcc-countries-classified-value-and-percentage,Economy,Federal Customs Authority,en
919,18207,2,Investment Income Statement Key Figures by Company Type,2020-11-16T16:37:00+04:00,2020-11-16T17:48:45+04:00,https://addata.gov.ae/dataset/investment-income-statement-key-figures-company-type,Business,Insurance Authority,en
920,18199,2,The UAE Direct Foreign Trade Volume with GCC Countries,2020-11-16T16:33:16+04:00,2020-11-16T17:47:45+04:00,https://addata.gov.ae/dataset/uae-direct-foreign-trade-volume-gcc-countries,Economy,Federal Customs Authority,en
921,18191,2,The UAE Direct Foreign Trade Volume with Duty Free & Free zone,2020-11-16T16:28:01+04:00,2020-11-16T17:47:40+04:00,https://addata.gov.ae/dataset/uae-direct-foreign-trade-volume-duty-free-free-zone,Economy,Federal Customs Authority,en
922,18183,2,The UAE Direct Foreign Trade Volume with Arab Countries,2020-11-16T16:23:24+04:00,2020-11-16T17:48:45+04:00,https://addata.gov.ae/dataset/uae-direct-foreign-trade-volume-arab-countries,Economy,Federal Customs Authority,en
923,18175,2,The UAE Direct Foreign Trade Volume Classified by Region and Vlaue,2020-11-16T16:18:08+04:00,2020-11-16T17:47:36+04:00,https://addata.gov.ae/dataset/uae-direct-foreign-trade-volume-classified-region-and-vlaue,Economy,Federal Customs Authority,en
924,18167,2,The UAE Direct Foreign Trade Volume by month,2020-11-16T16:10:22+04:00,2020-11-16T17:47:40+04:00,https://addata.gov.ae/dataset/uae-direct-foreign-trade-volume-month,Economy,Federal Customs Authority,en
925,18159,2,The UAE Direct Foreign Trade Volume,2020-11-16T16:03:58+04:00,2020-11-16T17:47:47+04:00,https://addata.gov.ae/dataset/uae-direct-foreign-trade-volume,Economy,Federal Customs Authority,en
926,18151,2,The Main 10 Commodities by Value Re-Exported,2020-11-16T15:51:05+04:00,2020-11-16T17:47:34+04:00,https://addata.gov.ae/dataset/main-10-commodities-value-re-exported,Economy,Federal Customs Authority,en
927,18143,2,The Main 10 Commodities by Value Imported,2020-11-16T15:45:00+04:00,2020-11-16T17:47:36+04:00,https://addata.gov.ae/dataset/main-10-commodities-value-imported,Economy,Federal Customs Authority,en
928,18131,2,"Investment Income Statement Figures by National, Traditional, Takaful Companies",2020-11-16T15:06:03+04:00,2020-11-16T17:47:45+04:00,https://addata.gov.ae/dataset/investment-income-statement-figures-national-traditional-takaful-companies,Business,Insurance Authority,en
929,18117,2,The Main 10 Commodities by Value Exported,2020-11-16T14:56:29+04:00,2020-11-16T17:47:40+04:00,https://addata.gov.ae/dataset/main-10-commodities-value-exported,Economy,Federal Customs Authority,en
930,18115,2,Invested Assets by Class for Traditional & Takaful National Companies,2020-11-16T14:56:00+04:00,2020-11-16T17:47:38+04:00,https://addata.gov.ae/dataset/invested-assets-class-traditional-takaful-national-companies,Business,Insurance Authority,en
931,18105,2,"Invested Assets by Class and National, Traditional, and Takaful Companies",2020-11-16T14:46:58+04:00,2020-11-16T17:47:37+04:00,https://addata.gov.ae/dataset/invested-assets-class-and-national-traditional-and-takaful-companies,Business,Insurance Authority,en
932,18095,2,Income Statements for Traditional & Takaful National Companies,2020-11-16T14:42:20+04:00,2020-11-16T17:48:45+04:00,https://addata.gov.ae/dataset/income-statements-traditional-takaful-national-companies,Business,Insurance Authority,en
933,18083,2,Statistics of customs inquiries,2020-11-16T14:10:51+04:00,2020-11-16T14:47:39+04:00,https://addata.gov.ae/dataset/statistics-customs-inquiries,Economy,Federal Customs Authority,en
934,18077,2,Income Statements for National & Foreign Companies,2020-11-16T14:09:13+04:00,2020-11-16T14:47:42+04:00,https://addata.gov.ae/dataset/income-statements-national-foreign-companies,Business,Insurance Authority,en
935,18059,2,Growth of Insurance Business,2020-11-16T14:01:44+04:00,2020-11-16T14:47:40+04:00,https://addata.gov.ae/dataset/growth-insurance-business,Business,Insurance Authority,en
936,18055,2,Staple food reexport by weight and value,2020-11-16T13:59:53+04:00,2020-11-16T14:47:28+04:00,https://addata.gov.ae/dataset/staple-food-reexport-weight-and-value,Agriculture,Federal Customs Authority,en
937,18045,2,Gross Written Premium Percent Share National Traditional,2020-11-16T13:56:00+04:00,2020-11-16T17:48:16+04:00,https://addata.gov.ae/dataset/gross-written-premium-percent-share-national-traditional,Business,Insurance Authority,en
938,18039,2,Seeds imports weight and value,2020-11-16T13:52:52+04:00,2020-11-16T14:47:38+04:00,https://addata.gov.ae/dataset/seeds-imports-weight-and-value,Agriculture,Federal Customs Authority,en
939,18029,2,Gross Written Premium Percent Share National Takaful,2020-11-16T13:49:37+04:00,2020-11-16T14:47:28+04:00,https://addata.gov.ae/dataset/gross-written-premium-percent-share-national-takaful,Business,Insurance Authority,en
940,18011,2,Gross Written Premium Percent Share National Companies,2020-11-16T13:45:34+04:00,2020-11-16T14:47:42+04:00,https://addata.gov.ae/dataset/gross-written-premium-percent-share-national-companies,Business,Insurance Authority,en
941,18009,2,Vegetables Import by weight and value,2020-11-16T13:45:03+04:00,2020-11-17T11:49:15+04:00,https://addata.gov.ae/dataset/vegetables-import-weight-and-value,Agriculture,Federal Customs Authority,en
942,17995,2,Gross Written Premium Percent Share Foreign Companies,2020-11-16T13:41:56+04:00,2020-11-16T14:47:42+04:00,https://addata.gov.ae/dataset/gross-written-premium-percent-share-foreign-companies,Business,Insurance Authority,en
943,17993,2,Processed food reexports weight and value,2020-11-16T13:40:30+04:00,2021-08-17T20:05:29+04:00,https://addata.gov.ae/dataset/processed-food-reexports-weight-and-value,Agriculture,Federal Customs Authority,en
944,17983,2,Gross Written Premium National Traditional and National Takaful,2020-11-16T13:38:04+04:00,2020-11-16T14:47:42+04:00,https://addata.gov.ae/dataset/gross-written-premium-national-traditional-and-national-takaful,Business,Insurance Authority,en
945,17963,2,Gross Written Premium National Traditional,2020-11-16T13:33:50+04:00,2020-11-16T14:47:36+04:00,https://addata.gov.ae/dataset/gross-written-premium-national-traditional,Business,Insurance Authority,en
946,17961,2,Oil goods Imports by weight and value,2020-11-16T13:33:26+04:00,2020-11-16T14:47:42+04:00,https://addata.gov.ae/dataset/oil-goods-imports-weight-and-value,Agriculture,Federal Customs Authority,en
947,17959,2,Water export weight and value,2020-11-16T13:32:44+04:00,2020-11-18T11:52:02+04:00,https://addata.gov.ae/dataset/water-export-weight-and-value,Economy,Federal Customs Authority,en
948,17943,2,Animal’s production export,2020-11-16T13:29:19+04:00,2020-11-17T11:49:15+04:00,https://addata.gov.ae/dataset/animal%E2%80%99s-production-export,Agriculture,Federal Customs Authority,en
949,17941,2,Gross Written Premium National Takaful,2020-11-16T13:29:16+04:00,2020-11-16T17:48:16+04:00,https://addata.gov.ae/dataset/gross-written-premium-national-takaful,Business,Insurance Authority,en
950,17925,2,Gross Written Premium National Companies,2020-11-16T13:24:44+04:00,2020-11-16T14:47:38+04:00,https://addata.gov.ae/dataset/gross-written-premium-national-companies,Business,Insurance Authority,en
951,17917,2,Animals production Import,2020-11-16T13:21:51+04:00,2020-11-17T11:49:15+04:00,https://addata.gov.ae/dataset/animals-production-import,Agriculture,Federal Customs Authority,en
952,17911,2,Milk products imports by weight and value,2020-11-16T13:21:02+04:00,2020-11-16T14:47:28+04:00,https://addata.gov.ae/dataset/milk-products-imports-weight-and-value,Agriculture,Federal Customs Authority,en
953,17909,2,Gross Written Premium National and Foreign Companies,2020-11-16T13:20:36+04:00,2020-11-16T17:48:16+04:00,https://addata.gov.ae/dataset/gross-written-premium-national-and-foreign-companies,Business,Insurance Authority,en
954,17899,2,Gross Written Premium Foreign Companies,2020-11-16T13:16:09+04:00,2020-11-16T14:47:42+04:00,https://addata.gov.ae/dataset/gross-written-premium-foreign-companies,Business,Insurance Authority,en
955,17885,2,Animal’s production Re-export,2020-11-16T13:10:58+04:00,2020-11-17T14:49:19+04:00,https://addata.gov.ae/dataset/animal%E2%80%99s-production-re-export,Agriculture,Federal Customs Authority,en
956,17881,2,Gross Written Premium by Line of Business National and Foreign Companies,2020-11-16T13:09:56+04:00,2020-11-16T14:47:43+04:00,https://addata.gov.ae/dataset/gross-written-premium-line-business-national-and-foreign-companies,Business,Insurance Authority,en
957,17865,2,Aquatic Fish export,2020-11-16T13:05:56+04:00,2020-11-17T14:49:19+04:00,https://addata.gov.ae/dataset/aquatic-fish-export,Agriculture,Federal Customs Authority,en
958,17861,2,Meat goods Reexport by weight and value,2020-11-16T13:03:13+04:00,2020-11-16T14:47:28+04:00,https://addata.gov.ae/dataset/meat-goods-reexport-weight-and-value,Agriculture,Federal Customs Authority,en
959,17857,2,Gross Written Premium by Emirate and Line of Business,2020-11-16T13:02:28+04:00,2020-11-16T14:47:39+04:00,https://addata.gov.ae/dataset/gross-written-premium-emirate-and-line-business,Business,Insurance Authority,en
960,17839,2,Gross Written Premium by Distribution Channel and National-Foreign Companies by Insurance,2020-11-16T12:54:46+04:00,2020-11-16T14:47:41+04:00,https://addata.gov.ae/dataset/gross-written-premium-distribution-channel-and-national-foreign-companies-insurance,Business,Insurance Authority,en
961,17837,2,imports-exports-and-re-exports-weight-and-value-by-product-category,2020-11-16T12:54:21+04:00,2020-11-16T14:47:41+04:00,https://addata.gov.ae/dataset/imports-exports-and-re-exports-weight-and-value-product-category,Economy,Federal Customs Authority,en
962,17835,2,Aquatic Fish Import,2020-11-16T12:48:06+04:00,2020-11-17T20:50:01+04:00,https://addata.gov.ae/dataset/aquatic-fish-import,Agriculture,Federal Customs Authority,en
963,17829,2,Aquatic Fish Re-export,2020-11-16T12:43:35+04:00,2021-08-17T20:05:29+04:00,https://addata.gov.ae/dataset/aquatic-fish-re-export,Agriculture,Federal Customs Authority,en
964,17821,2,Cereal export,2020-11-16T12:39:22+04:00,2021-08-17T20:05:29+04:00,https://addata.gov.ae/dataset/cereal-export,Agriculture,Federal Customs Authority,en
965,17809,2,General Total volume of Warehouse,2020-11-16T12:31:32+04:00,2020-11-16T14:47:41+04:00,https://addata.gov.ae/dataset/general-total-volume-warehouse,Economy,Federal Customs Authority,en
966,17801,2,general-total-trade-volume-of-goods-reexports,2020-11-16T12:21:30+04:00,2020-11-16T14:47:39+04:00,https://addata.gov.ae/dataset/general-total-trade-volume-goods-reexports,Economy,Federal Customs Authority,en
967,17793,2,general-total-trade-volume-of-goods-quarterly,2020-11-16T12:14:58+04:00,2020-11-16T14:47:38+04:00,https://addata.gov.ae/dataset/general-total-trade-volume-goods-quarterly,Economy,Federal Customs Authority,en
968,17785,2,General Total Trade volume of goods - Monthly,2020-11-16T12:08:30+04:00,2020-11-18T17:12:47+04:00,https://addata.gov.ae/dataset/general-total-trade-volume-goods-monthly,Economy,Federal Customs Authority,en
969,17777,2,General Total Trade volume of goods - Imports,2020-11-16T11:50:31+04:00,2021-08-23T14:21:30+04:00,https://addata.gov.ae/dataset/general-total-trade-volume-goods-imports,Economy,Federal Customs Authority,en
970,17769,2,General Total Trade volume of goods - Exports,2020-11-16T11:44:49+04:00,2020-11-16T14:47:28+04:00,https://addata.gov.ae/dataset/general-total-trade-volume-goods-exports,Economy,Federal Customs Authority,en
971,17761,2,General Total Trade volume of goods - Biannual,2020-11-16T11:36:24+04:00,2020-11-18T17:17:45+04:00,https://addata.gov.ae/dataset/general-total-trade-volume-goods-biannual,Economy,Federal Customs Authority,en
972,17755,2,Cereal Re-export,2020-11-16T09:12:23+04:00,2020-11-18T14:52:56+04:00,https://addata.gov.ae/dataset/cereal-re-export,Economy,Federal Customs Authority,en
973,17749,2,Fish export,2020-11-16T09:09:23+04:00,2020-11-18T14:52:52+04:00,https://addata.gov.ae/dataset/fish-export,Economy,Federal Customs Authority,en
974,17743,2,Fish Import,2020-11-16T09:06:44+04:00,2020-11-18T14:53:01+04:00,https://addata.gov.ae/dataset/fish-import,Economy,Federal Customs Authority,en
975,17737,2,Fish Re-export,2020-11-16T09:04:18+04:00,2020-11-18T14:53:08+04:00,https://addata.gov.ae/dataset/fish-re-export,Economy,Federal Customs Authority,en
976,17731,2,Flour export,2020-11-16T09:01:48+04:00,2021-08-17T20:05:27+04:00,https://addata.gov.ae/dataset/flour-export,Economy,Federal Customs Authority,en
977,17725,2,Flour Import,2020-11-16T08:55:17+04:00,2021-08-17T20:05:23+04:00,https://addata.gov.ae/dataset/flour-import,Economy,Federal Customs Authority,en
978,17719,2,Flour Re-export,2020-11-16T08:52:27+04:00,2021-08-17T20:05:27+04:00,https://addata.gov.ae/dataset/flour-re-export,Economy,Federal Customs Authority,en
979,17713,2,Fruits and vegetables export,2020-11-16T08:49:12+04:00,2021-08-17T23:06:12+04:00,https://addata.gov.ae/dataset/fruits-and-vegetables-export,Economy,Federal Customs Authority,en
980,17707,2,Fruits and vegetables Import,2020-11-16T08:38:42+04:00,2021-08-17T20:05:27+04:00,https://addata.gov.ae/dataset/fruits-and-vegetables-import,Economy,Federal Customs Authority,en
981,17701,2,Fruits and vegetables Re-export,2020-11-16T08:34:03+04:00,2021-08-17T20:05:36+04:00,https://addata.gov.ae/dataset/fruits-and-vegetables-re-export,Economy,Federal Customs Authority,en
982,17695,2,Fruits export,2020-11-16T08:30:47+04:00,2021-08-17T20:05:23+04:00,https://addata.gov.ae/dataset/fruits-export,Economy,Federal Customs Authority,en
983,17689,2,Fruits Import,2020-11-16T08:27:30+04:00,2021-08-17T20:05:33+04:00,https://addata.gov.ae/dataset/fruits-import,Economy,Federal Customs Authority,en
984,17683,2,Fruits Re-export,2020-11-16T08:24:01+04:00,2021-08-17T20:05:35+04:00,https://addata.gov.ae/dataset/fruits-re-export,Economy,Federal Customs Authority,en
985,17675,2,Live Animal export,2020-11-16T08:18:09+04:00,2021-08-17T20:05:33+04:00,https://addata.gov.ae/dataset/live-animal-export,Economy,Federal Customs Authority,en
986,17669,2,Live Animal Import,2020-11-16T08:15:31+04:00,2021-08-17T20:05:29+04:00,https://addata.gov.ae/dataset/live-animal-import,Economy,Federal Customs Authority,en
987,17663,2,Live Animal Re-export,2020-11-16T08:13:07+04:00,2021-08-17T20:05:36+04:00,https://addata.gov.ae/dataset/live-animal-re-export,Economy,Federal Customs Authority,en
988,17657,2,Livestock export,2020-11-16T08:10:43+04:00,2021-08-17T20:05:29+04:00,https://addata.gov.ae/dataset/livestock-export,Economy,Federal Customs Authority,en
989,17651,2,Livestock Import,2020-11-16T08:08:16+04:00,2021-08-17T20:05:29+04:00,https://addata.gov.ae/dataset/livestock-import,Economy,Federal Customs Authority,en
990,17645,2,Livestock Re-export,2020-11-16T08:05:47+04:00,2020-11-18T14:53:00+04:00,https://addata.gov.ae/dataset/livestock-re-export,Economy,Federal Customs Authority,en
991,17639,2,Meat and offal export,2020-11-16T08:03:17+04:00,2020-11-18T14:52:56+04:00,https://addata.gov.ae/dataset/meat-and-offal-export,Economy,Federal Customs Authority,en
992,17633,2,Meat and offal Import,2020-11-16T08:01:09+04:00,2020-11-18T14:53:03+04:00,https://addata.gov.ae/dataset/meat-and-offal-import,Economy,Federal Customs Authority,en
993,17627,2,Meat and offal Re-export,2020-11-16T07:57:45+04:00,2020-11-18T14:53:07+04:00,https://addata.gov.ae/dataset/meat-and-offal-re-export,Economy,Federal Customs Authority,en
994,17621,2,Meat export,2020-11-16T07:54:52+04:00,2020-11-18T14:52:52+04:00,https://addata.gov.ae/dataset/meat-export,Economy,Federal Customs Authority,en
995,17615,2,Meat Import,2020-11-16T07:52:05+04:00,2020-11-18T14:52:57+04:00,https://addata.gov.ae/dataset/meat-import,Economy,Federal Customs Authority,en
996,17609,2,Meat Re-export,2020-11-16T07:49:20+04:00,2020-11-18T14:53:01+04:00,https://addata.gov.ae/dataset/meat-re-export,Economy,Federal Customs Authority,en
997,17603,2,Milk export,2020-11-16T07:46:24+04:00,2020-11-18T14:52:56+04:00,https://addata.gov.ae/dataset/milk-export,Economy,Federal Customs Authority,en
998,17597,2,Milk Import,2020-11-16T07:35:35+04:00,2020-11-18T14:53:01+04:00,https://addata.gov.ae/dataset/milk-import,Economy,Federal Customs Authority,en
999,17591,2,Milk Re-export,2020-11-15T21:46:55+04:00,2021-08-17T20:05:27+04:00,https://addata.gov.ae/dataset/milk-re-export,Economy,Federal Customs Authority,en
1000,17585,2,Oil export,2020-11-15T21:42:47+04:00,2020-11-18T14:52:59+04:00,https://addata.gov.ae/dataset/oil-export,Economy,Federal Customs Authority,en
1001,17579,2,Oil Import,2020-11-15T21:39:41+04:00,2020-11-18T14:53:07+04:00,https://addata.gov.ae/dataset/oil-import,Economy,Federal Customs Authority,en
1002,17573,2,Oil Re-export,2020-11-15T21:36:44+04:00,2020-11-18T14:52:46+04:00,https://addata.gov.ae/dataset/oil-re-export,Economy,Federal Customs Authority,en
1003,17567,2,Processed Food Direct Trade Export,2020-11-15T21:32:49+04:00,2020-11-18T14:53:33+04:00,https://addata.gov.ae/dataset/processed-food-direct-trade-export,Economy,Federal Customs Authority,en
1004,17561,2,Processed Food Direct Trade Import,2020-11-15T21:28:12+04:00,2020-11-18T14:52:46+04:00,https://addata.gov.ae/dataset/processed-food-direct-trade-import,Economy,Federal Customs Authority,en
1005,17555,2,Processed Food Direct Trade Re-export,2020-11-15T21:23:54+04:00,2020-11-18T14:52:40+04:00,https://addata.gov.ae/dataset/processed-food-direct-trade-re-export,Economy,Federal Customs Authority,en
1006,17549,2,Processed food Export,2020-11-15T21:19:21+04:00,2020-11-18T14:52:40+04:00,https://addata.gov.ae/dataset/processed-food-export,Economy,Federal Customs Authority,en
1007,17543,2,Processed Food Free Zone Export,2020-11-15T21:15:23+04:00,2020-11-18T14:52:40+04:00,https://addata.gov.ae/dataset/processed-food-free-zone-export,Economy,Federal Customs Authority,en
1008,17535,2,Processed Food Free Zone Import,2020-11-15T21:09:56+04:00,2020-11-18T14:52:41+04:00,https://addata.gov.ae/dataset/processed-food-free-zone-import,Economy,Federal Customs Authority,en
1009,17529,2,Processed Food Free Zone Re-Export,2020-11-15T21:06:11+04:00,2020-11-18T14:52:41+04:00,https://addata.gov.ae/dataset/processed-food-free-zone-re-export,Economy,Federal Customs Authority,en
1010,17523,2,Processed food Import,2020-11-15T21:01:12+04:00,2020-11-18T14:52:41+04:00,https://addata.gov.ae/dataset/processed-food-import,Economy,Federal Customs Authority,en
1011,17517,2,Processed food Re-export,2020-11-15T20:56:14+04:00,2020-11-18T11:51:56+04:00,https://addata.gov.ae/dataset/processed-food-re-export,Economy,Federal Customs Authority,en
1012,17511,2,Seeds Import,2020-11-15T20:53:12+04:00,2020-11-18T14:52:41+04:00,https://addata.gov.ae/dataset/seeds-import,Economy,Federal Customs Authority,en
1013,17505,2,Seeds Non Oil Export,2020-11-15T20:49:32+04:00,2020-11-18T14:52:41+04:00,https://addata.gov.ae/dataset/seeds-non-oil-export,Economy,Federal Customs Authority,en
1014,17499,2,Seeds Re-Export,2020-11-15T20:45:37+04:00,2020-11-18T14:52:41+04:00,https://addata.gov.ae/dataset/seeds-re-export,Economy,Federal Customs Authority,en
1015,17493,2,Staple Food Direct Trade Export,2020-11-15T20:40:55+04:00,2020-11-18T11:52:13+04:00,https://addata.gov.ae/dataset/staple-food-direct-trade-export,Economy,Federal Customs Authority,en
1016,17487,2,Staple Food Direct Trade Import,2020-11-15T20:37:01+04:00,2020-11-18T11:51:59+04:00,https://addata.gov.ae/dataset/staple-food-direct-trade-import,Economy,Federal Customs Authority,en
1017,17481,2,Staple Food Direct Trade Re-export,2020-11-15T20:31:57+04:00,2020-11-18T11:52:11+04:00,https://addata.gov.ae/dataset/staple-food-direct-trade-re-export,Economy,Federal Customs Authority,en
1018,17475,2,Staple Food Free Zone Export,2020-11-15T19:49:59+04:00,2020-11-18T11:52:13+04:00,https://addata.gov.ae/dataset/staple-food-free-zone-export,Economy,Federal Customs Authority,en
1019,17469,2,Staple Food Free Zone Import,2020-11-15T19:46:48+04:00,2021-08-23T08:09:09+04:00,https://addata.gov.ae/dataset/staple-food-free-zone-import,Economy,Federal Customs Authority,en
1020,17463,2,Staple Food Free Zone Re-export,2020-11-15T19:43:26+04:00,2020-11-18T14:52:41+04:00,https://addata.gov.ae/dataset/staple-food-free-zone-re-export,Economy,Federal Customs Authority,en
1021,17453,2,Vegetables export,2020-11-15T19:40:02+04:00,2020-11-18T11:52:11+04:00,https://addata.gov.ae/dataset/vegetables-export,Economy,Federal Customs Authority,en
1022,17447,2,"Gross Written Premium by Business for National, Traditional, and Takaful Companies",2020-11-15T19:38:51+04:00,2020-11-15T20:46:40+04:00,https://addata.gov.ae/dataset/gross-written-premium-business-national-traditional-and-takaful-companies,Business,Insurance Authority,en
1023,17437,2,Vegetables Import,2020-11-15T19:35:42+04:00,2020-11-18T11:52:00+04:00,https://addata.gov.ae/dataset/vegetables-import,Economy,Federal Customs Authority,en
1024,17429,2,"Gross Written Premium by Business for Life, Non-Life, and Composite Companies",2020-11-15T19:33:56+04:00,2020-11-15T20:45:36+04:00,https://addata.gov.ae/dataset/gross-written-premium-business-life-non-life-and-composite-companies,Business,Insurance Authority,en
1025,17423,2,Vegetables Re-export,2020-11-15T19:32:03+04:00,2020-11-18T14:52:41+04:00,https://addata.gov.ae/dataset/vegetables-re-export,Economy,Federal Customs Authority,en
1026,17409,2,Gross Written Premium and Commissions Paid by Distribution Channel,2020-11-15T19:28:03+04:00,2020-11-15T20:45:36+04:00,https://addata.gov.ae/dataset/gross-written-premium-and-commissions-paid-distribution-channel,Business,Insurance Authority,en
1027,17407,2,Water - Export Weight-Value 2008-2017,2020-11-15T19:27:29+04:00,2021-08-23T14:21:30+04:00,https://addata.gov.ae/dataset/water-export-weight-value-2008-2017,Economy,Federal Customs Authority,en
1028,17397,2,Gross Written Premium,2020-11-15T19:23:15+04:00,2020-11-15T20:46:40+04:00,https://addata.gov.ae/dataset/gross-written-premium,Business,Insurance Authority,en
